Sales_ID,Order_Date,Customer_ID,Product_ID,Quantity,Discount_Percent,Returned,Cost_Price,Unit_Price
SALE02685,2024-10-27,CUST142,PROD042,3,25,No,326.96,476.73
SALE02686,2023-06-04,CUST059,PROD023,2,5,No,463.08,533.02
SALE02687,2024-03-05,CUST097,PROD015,2,5,Yes,50.62,74.15
SALE02688,2023-12-29,CUST099,PROD031,6,0,No,497.96,679.0
SALE02689,2024-03-23,CUST186,PROD009,1,15,No,413.17,544.82
SALE02690,2023-08-22,CUST103,PROD043,6,30,No,200.25,289.43
SALE02691,2024-07-16,CUST186,PROD025,5,10,No,133.97,149.8
SALE02692,2023-09-19,CUST179,PROD025,6,10,No,133.97,162.34
SALE02693,2023-05-05,CUST002,PROD049,5,10,No,25.83,36.37
SALE02694,2023-09-02,CUST041,PROD021,7,0,No,168.12,256.15
SALE02695,2024-06-25,CUST123,PROD009,1,15,No,413.17,533.22
SALE02696,2024-04-29,CUST082,PROD048,3,10,No,232.09,285.33
SALE02697,2023-05-02,CUST144,PROD038,6,15,Yes,203.32,276.39
SALE02698,2023-05-05,CUST132,PROD022,1,20,Yes,31.27,44.13
SALE02699,2024-07-02,CUST140,PROD043,7,15,Yes,200.25,262.34
SALE02700,2023-06-19,CUST029,PROD023,4,15,No,463.08,712.38
SALE02701,2023-05-04,CUST135,PROD049,3,25,No,25.83,35.17
SALE02702,2023-02-04,CUST014,PROD004,9,30,No,134.3,150.14
SALE02703,2023-03-28,CUST012,PROD029,1,10,No,116.24,140.83
SALE02704,2024-10-07,CUST099,PROD015,8,0,No,50.62,67.09
SALE02705,2024-12-08,CUST133,PROD001,1,10,No,131.87,191.06
SALE02706,2023-07-20,CUST081,PROD030,5,15,No,154.3,186.68
SALE02707,2024-01-04,CUST106,PROD029,8,0,No,116.24,184.6
SALE02708,2023-03-18,CUST032,PROD020,6,0,No,282.44,355.67
SALE02709,2023-02-28,CUST074,PROD033,7,0,No,198.26,270.87
SALE02710,2024-03-06,CUST171,PROD041,8,15,No,93.14,103.34
SALE02711,2024-09-29,CUST081,PROD044,6,10,No,122.4,188.8
SALE02712,2024-05-14,CUST069,PROD036,6,5,No,479.76,716.96
SALE02713,2023-04-19,CUST045,PROD022,6,0,Yes,31.27,37.45
SALE02714,2023-10-05,CUST106,PROD013,5,15,No,206.11,322.9
SALE02715,2023-03-09,CUST137,PROD007,8,5,No,373.08,469.3
SALE02716,2023-03-10,CUST177,PROD008,2,5,No,385.93,558.09
SALE02717,2023-06-14,CUST161,PROD028,7,15,No,91.45,138.04
SALE02718,2024-05-03,CUST100,PROD045,4,10,No,140.31,206.32
SALE02719,2023-11-01,CUST146,PROD043,1,5,No,200.25,312.15
SALE02720,2024-11-04,CUST009,PROD009,5,10,No,413.17,633.03
SALE02721,2023-12-31,CUST062,PROD025,3,5,No,133.97,213.99
SALE02722,2024-01-14,CUST185,PROD016,4,15,No,268.9,320.34
SALE02723,2023-12-09,CUST029,PROD010,7,0,No,374.66,469.22
SALE02724,2024-07-07,CUST125,PROD011,5,0,No,343.71,487.42
SALE02725,2023-12-20,CUST114,PROD031,4,15,No,497.96,730.27
SALE02726,2024-02-20,CUST153,PROD012,1,15,Yes,126.38,172.8
SALE02727,2023-04-19,CUST143,PROD031,6,0,No,497.96,566.16
SALE02728,2024-07-16,CUST134,PROD014,6,0,No,244.08,371.2
SALE02729,2024-05-11,CUST120,PROD044,7,20,No,122.4,193.45
SALE02730,2023-12-07,CUST170,PROD032,1,15,No,351.49,457.91
SALE02731,2024-01-18,CUST157,PROD050,4,5,No,147.08,178.32
SALE02732,2024-06-16,CUST079,PROD017,9,15,No,223.8,248.34
SALE02733,2023-10-27,CUST093,PROD035,6,0,No,458.47,558.71
SALE02734,2023-05-19,CUST004,PROD001,2,10,No,131.87,191.21
SALE02735,2023-12-25,CUST082,PROD029,4,0,No,116.24,180.85
SALE02736,2024-05-13,CUST185,PROD004,6,5,No,134.3,154.01
SALE02737,2024-01-20,CUST177,PROD023,4,0,No,463.08,637.49
SALE02738,2024-08-26,CUST172,PROD028,7,10,No,91.45,132.4
SALE02739,2023-10-07,CUST075,PROD016,3,5,No,268.9,332.95
SALE02740,2024-09-28,CUST014,PROD012,6,5,No,126.38,175.03
SALE02741,2024-04-27,CUST131,PROD021,4,0,No,168.12,245.06
SALE02742,2023-04-21,CUST114,PROD045,3,5,No,140.31,213.11
SALE02743,2023-05-19,CUST062,PROD017,3,15,No,223.8,296.81
SALE02744,2024-03-10,CUST106,PROD040,2,5,Yes,174.47,257.16
SALE02745,2024-05-23,CUST064,PROD013,3,15,No,206.11,257.82
SALE02746,2023-09-30,CUST102,PROD032,1,5,No,351.49,424.08
SALE02747,2023-04-09,CUST173,PROD037,3,5,No,38.35,45.78
SALE02748,2023-04-14,CUST106,PROD050,9,10,No,147.08,188.18
SALE02749,2023-08-02,CUST186,PROD015,4,30,No,50.62,56.59
SALE02750,2024-10-25,CUST020,PROD012,3,0,No,126.38,156.9
SALE02751,2023-06-14,CUST058,PROD049,8,0,No,25.83,36.84
SALE02752,2024-06-03,CUST112,PROD015,1,10,No,50.62,72.08
SALE02753,2023-10-11,CUST057,PROD034,5,25,No,371.18,421.95
SALE02754,2024-05-31,CUST196,PROD006,1,30,Yes,290.02,360.7
SALE02755,2024-10-18,CUST119,PROD017,7,10,Yes,223.8,309.91
SALE02756,2024-09-04,CUST097,PROD048,5,10,No,232.09,292.27
SALE02757,2023-06-13,CUST092,PROD049,2,10,No,25.83,33.81
SALE02758,2024-10-20,CUST052,PROD020,1,10,No,282.44,411.35
SALE02759,2023-03-05,CUST037,PROD009,7,10,No,413.17,456.4
SALE02760,2023-04-01,CUST008,PROD005,1,20,Yes,208.55,258.23
SALE02761,2023-04-27,CUST044,PROD023,3,15,No,463.08,542.35
SALE02762,2023-09-24,CUST098,PROD033,6,10,No,198.26,230.74
SALE02763,2024-11-15,CUST133,PROD038,6,10,No,203.32,321.15
SALE02764,2024-07-12,CUST118,PROD014,7,10,No,244.08,314.44
SALE02765,2023-05-20,CUST069,PROD017,1,10,No,223.8,305.16
SALE02766,2023-09-03,CUST159,PROD019,7,10,No,489.17,717.57
SALE02767,2024-10-22,CUST045,PROD033,2,0,No,198.26,222.79
SALE02768,2024-01-30,CUST137,PROD001,6,0,No,131.87,160.95
SALE02769,2024-05-01,CUST032,PROD013,8,10,No,206.11,312.48
SALE02770,2024-04-20,CUST033,PROD046,5,20,No,186.57,285.64
SALE02771,2024-05-31,CUST126,PROD027,3,5,No,46.96,60.41
SALE02772,2023-07-03,CUST067,PROD006,8,10,No,290.02,373.38
SALE02773,2023-01-20,CUST030,PROD006,8,5,No,290.02,428.78
SALE02774,2024-07-11,CUST114,PROD033,4,0,Yes,198.26,247.34
SALE02775,2024-06-07,CUST029,PROD030,8,30,No,154.3,178.76
SALE02776,2024-08-04,CUST131,PROD046,5,20,Yes,186.57,229.25
SALE02777,2024-06-12,CUST185,PROD035,5,0,No,458.47,593.11
SALE02778,2023-05-27,CUST030,PROD023,3,15,No,463.08,521.48
SALE02779,2024-10-27,CUST137,PROD010,7,5,No,374.66,501.8
SALE02780,2023-10-31,CUST154,PROD019,9,30,No,489.17,719.08
SALE02781,2024-09-11,CUST130,PROD028,9,5,Yes,91.45,124.09
SALE02782,2024-08-04,CUST062,PROD023,1,0,No,463.08,526.03
SALE02783,2024-11-25,CUST003,PROD004,1,10,No,134.3,177.29
SALE02784,2023-08-16,CUST174,PROD020,5,20,No,282.44,410.8
SALE02785,2023-04-12,CUST068,PROD019,1,0,No,489.17,552.3
SALE02786,2024-08-09,CUST025,PROD042,4,15,Yes,326.96,369.44
SALE02787,2024-02-21,CUST179,PROD027,1,0,No,46.96,60.36
SALE02788,2023-08-04,CUST141,PROD034,2,25,No,371.18,444.48
SALE02789,2024-02-11,CUST044,PROD004,2,0,No,134.3,210.5
SALE02790,2024-02-03,CUST163,PROD038,4,25,No,203.32,282.75
SALE02791,2024-12-15,CUST055,PROD007,8,10,No,373.08,463.99
SALE02792,2024-12-04,CUST137,PROD048,2,5,No,232.09,337.08
SALE02793,2024-05-13,CUST130,PROD007,9,30,No,373.08,480.33
SALE02794,2024-04-09,CUST189,PROD050,9,30,No,147.08,171.5
SALE02795,2024-11-21,CUST041,PROD026,2,15,No,350.75,427.43
SALE02796,2024-12-31,CUST172,PROD026,1,0,No,350.75,498.55
SALE02797,2023-03-23,CUST064,PROD019,9,10,No,489.17,550.78
SALE02798,2024-08-26,CUST031,PROD009,2,10,No,413.17,510.82
SALE02799,2024-11-17,CUST047,PROD020,8,10,No,282.44,340.1
SALE02800,2023-12-31,CUST130,PROD042,3,10,No,326.96,392.54
SALE02801,2023-06-12,CUST096,PROD045,1,0,No,140.31,202.24
SALE02802,2023-02-17,CUST077,PROD050,1,15,No,147.08,222.52
SALE02803,2024-05-25,CUST110,PROD016,2,15,No,268.9,392.04
SALE02804,2023-11-25,CUST069,PROD017,7,0,No,223.8,318.44
SALE02805,2023-04-26,CUST058,PROD022,6,10,No,31.27,48.73
SALE02806,2023-12-03,CUST106,PROD013,2,10,No,206.11,232.74
SALE02807,2023-05-27,CUST044,PROD012,4,15,No,126.38,149.6
SALE02808,2024-07-28,CUST074,PROD010,2,0,No,374.66,489.76
SALE02809,2023-11-19,CUST056,PROD001,1,10,No,131.87,169.61
SALE02810,2024-03-18,CUST171,PROD032,3,5,No,351.49,460.11
SALE02811,2023-01-13,CUST127,PROD030,4,10,No,154.3,185.66
SALE02812,2024-05-08,CUST162,PROD008,5,15,No,385.93,453.37
SALE02813,2024-12-01,CUST030,PROD021,5,15,No,168.12,227.73
SALE02814,2023-10-14,CUST071,PROD022,7,0,No,31.27,48.91
SALE02815,2024-12-20,CUST198,PROD018,8,10,No,403.03,522.32
SALE02816,2023-04-24,CUST118,PROD002,9,30,No,171.82,192.73
SALE02817,2024-04-24,CUST055,PROD048,7,0,No,232.09,337.25
SALE02818,2023-01-22,CUST067,PROD044,5,20,No,122.4,152.46
SALE02819,2023-12-15,CUST141,PROD009,9,15,No,413.17,505.12
SALE02820,2024-12-26,CUST003,PROD003,8,15,No,222.88,281.3
SALE02821,2024-11-13,CUST026,PROD026,9,5,No,350.75,512.76
SALE02822,2024-07-19,CUST057,PROD021,8,5,No,168.12,253.76
SALE02823,2023-11-16,CUST126,PROD030,6,25,No,154.3,215.1
SALE02824,2023-05-06,CUST152,PROD028,4,5,No,91.45,115.34
SALE02825,2023-10-04,CUST053,PROD036,9,0,No,479.76,602.21
SALE02826,2023-07-23,CUST198,PROD026,9,10,No,350.75,407.63
SALE02827,2023-07-13,CUST043,PROD034,9,0,Yes,371.18,581.51
SALE02828,2024-11-11,CUST188,PROD008,3,15,No,385.93,547.66
SALE02829,2024-10-25,CUST186,PROD010,3,10,No,374.66,417.18
SALE02830,2024-06-30,CUST049,PROD048,6,20,No,232.09,332.16
SALE02831,2024-11-26,CUST042,PROD043,6,15,Yes,200.25,265.05
SALE02832,2023-10-13,CUST194,PROD050,6,0,No,147.08,233.31
SALE02833,2023-02-26,CUST011,PROD014,5,5,No,244.08,368.45
SALE02834,2023-10-30,CUST103,PROD040,5,15,No,174.47,206.86
SALE02835,2023-06-12,CUST098,PROD015,2,5,No,50.62,73.91
SALE02836,2023-01-19,CUST146,PROD017,7,30,No,223.8,300.51
SALE02837,2024-01-05,CUST085,PROD018,4,15,No,403.03,481.03
SALE02838,2023-09-21,CUST100,PROD032,3,0,No,351.49,509.44
SALE02839,2023-04-23,CUST104,PROD038,8,20,No,203.32,279.3
SALE02840,2024-05-02,CUST180,PROD023,4,0,No,463.08,516.42
SALE02841,2023-11-23,CUST046,PROD046,4,0,No,186.57,265.54
SALE02842,2024-06-25,CUST044,PROD023,8,15,No,463.08,656.41
SALE02843,2024-10-08,CUST022,PROD035,1,20,No,458.47,537.35
SALE02844,2024-08-01,CUST181,PROD039,9,10,No,62.31,79.41
SALE02845,2023-03-06,CUST187,PROD015,7,5,Yes,50.62,70.51
SALE02846,2023-10-19,CUST114,PROD024,2,5,Yes,460.37,538.35
SALE02847,2023-01-25,CUST125,PROD028,6,5,No,91.45,139.59
SALE02848,2024-07-02,CUST124,PROD016,8,5,No,268.9,299.49
SALE02849,2023-01-01,CUST030,PROD016,5,0,Yes,268.9,309.62
SALE02850,2024-07-02,CUST008,PROD040,6,10,No,174.47,202.05
SALE02851,2023-05-21,CUST098,PROD039,8,25,No,62.31,84.99
SALE02852,2024-10-09,CUST057,PROD006,6,5,No,290.02,408.94
SALE02853,2023-07-07,CUST111,PROD002,9,0,No,171.82,223.69
SALE02854,2023-05-08,CUST073,PROD013,9,20,No,206.11,256.47
SALE02855,2023-07-20,CUST115,PROD044,9,15,No,122.4,184.17
SALE02856,2023-05-07,CUST020,PROD047,6,25,No,137.38,155.81
SALE02857,2023-09-14,CUST025,PROD009,9,0,No,413.17,512.39
SALE02858,2024-11-06,CUST019,PROD034,3,0,Yes,371.18,415.56
SALE02859,2024-06-30,CUST005,PROD017,5,10,No,223.8,247.73
SALE02860,2023-07-13,CUST075,PROD027,2,10,No,46.96,59.95
SALE02861,2024-12-03,CUST128,PROD029,8,10,No,116.24,139.19
SALE02862,2023-04-14,CUST072,PROD037,4,10,No,38.35,47.33
SALE02863,2024-06-18,CUST155,PROD043,6,0,No,200.25,302.47
SALE02864,2023-09-22,CUST040,PROD022,6,10,No,31.27,36.95
SALE02865,2024-01-19,CUST026,PROD024,5,15,No,460.37,686.01
SALE02866,2023-09-17,CUST027,PROD007,1,5,Yes,373.08,536.31
SALE02867,2024-02-18,CUST190,PROD034,7,15,No,371.18,468.88
SALE02868,2023-12-24,CUST083,PROD048,8,10,No,232.09,318.72
SALE02869,2023-03-16,CUST128,PROD012,1,5,Yes,126.38,167.1
SALE02870,2023-12-21,CUST178,PROD023,7,5,No,463.08,539.12
SALE02871,2024-08-06,CUST170,PROD015,4,5,No,50.62,78.64
SALE02872,2023-07-07,CUST157,PROD033,6,0,Yes,198.26,274.55
SALE02873,2024-11-15,CUST167,PROD013,9,15,No,206.11,317.43
SALE02874,2023-10-17,CUST188,PROD023,5,20,No,463.08,700.14
SALE02875,2023-02-14,CUST169,PROD038,8,5,No,203.32,231.76
SALE02876,2024-07-26,CUST033,PROD032,5,0,No,351.49,423.07
SALE02877,2023-03-24,CUST097,PROD045,2,30,No,140.31,164.53
SALE02878,2023-05-03,CUST111,PROD050,4,5,No,147.08,222.88
SALE02879,2023-12-24,CUST016,PROD035,2,0,No,458.47,702.02
SALE02880,2024-06-11,CUST023,PROD001,7,5,No,131.87,179.87
SALE02881,2023-03-07,CUST135,PROD047,7,15,No,137.38,158.27
SALE02882,2024-10-18,CUST026,PROD045,3,5,No,140.31,163.86
SALE02883,2024-01-10,CUST096,PROD005,7,10,No,208.55,314.24
SALE02884,2023-06-11,CUST012,PROD013,1,5,No,206.11,322.48
SALE02885,2024-01-15,CUST072,PROD005,1,0,No,208.55,250.21
SALE02886,2024-10-17,CUST133,PROD032,9,5,No,351.49,388.6
SALE02887,2023-12-24,CUST106,PROD021,6,15,No,168.12,212.75
SALE02888,2023-07-07,CUST117,PROD024,5,10,No,460.37,513.43
SALE02889,2023-11-18,CUST197,PROD018,6,0,Yes,403.03,610.18
SALE02890,2024-03-25,CUST177,PROD021,6,0,No,168.12,226.25
SALE02891,2024-04-18,CUST026,PROD010,1,10,No,374.66,532.37
SALE02892,2023-01-13,CUST133,PROD024,5,20,No,460.37,601.12
SALE02893,2023-07-03,CUST022,PROD040,9,5,No,174.47,222.06
SALE02894,2023-04-21,CUST013,PROD047,4,10,No,137.38,166.38
SALE02895,2024-05-22,CUST156,PROD021,3,0,No,168.12,249.7
SALE02896,2023-10-17,CUST161,PROD025,1,5,No,133.97,193.96
SALE02897,2023-10-22,CUST107,PROD023,2,0,Yes,463.08,592.91
SALE02898,2024-03-26,CUST023,PROD022,3,15,Yes,31.27,39.42
SALE02899,2023-08-03,CUST097,PROD004,4,5,No,134.3,147.81
SALE02900,2024-09-23,CUST018,PROD034,7,20,No,371.18,420.09
SALE02901,2024-07-20,CUST117,PROD006,6,15,No,290.02,409.4
SALE02902,2023-01-27,CUST030,PROD028,8,20,No,91.45,124.13
SALE02903,2024-09-21,CUST026,PROD031,9,5,No,497.96,656.01
SALE02904,2023-08-19,CUST144,PROD035,6,0,No,458.47,694.01
SALE02905,2024-07-18,CUST039,PROD039,7,30,No,62.31,84.24
SALE02906,2023-11-17,CUST161,PROD042,4,15,No,326.96,422.51
SALE02907,2023-08-21,CUST154,PROD023,2,20,No,463.08,546.73
SALE02908,2024-10-31,CUST176,PROD006,9,0,No,290.02,438.03
SALE02909,2024-03-12,CUST193,PROD016,9,5,No,268.9,373.27
SALE02910,2024-06-16,CUST166,PROD002,4,15,No,171.82,196.95
SALE02911,2024-02-07,CUST130,PROD024,3,0,No,460.37,655.77
SALE02912,2023-02-22,CUST113,PROD017,6,10,No,223.8,293.75
SALE02913,2023-11-09,CUST134,PROD045,3,5,No,140.31,211.26
SALE02914,2023-10-08,CUST046,PROD001,1,0,No,131.87,205.65
SALE02915,2024-12-26,CUST050,PROD006,4,0,No,290.02,406.1
SALE02916,2023-01-31,CUST166,PROD005,1,5,No,208.55,305.69
SALE02917,2023-12-03,CUST106,PROD045,2,0,No,140.31,158.31
SALE02918,2023-07-02,CUST146,PROD050,3,10,No,147.08,202.99
SALE02919,2023-01-23,CUST155,PROD029,8,0,No,116.24,171.76
SALE02920,2024-06-27,CUST169,PROD012,4,5,No,126.38,170.41
SALE02921,2024-03-21,CUST072,PROD039,4,20,No,62.31,87.03
SALE02922,2023-03-15,CUST074,PROD047,9,10,No,137.38,212.87
SALE02923,2023-01-10,CUST017,PROD003,7,5,No,222.88,267.24
SALE02924,2024-04-28,CUST190,PROD048,2,15,No,232.09,266.7
SALE02925,2024-03-31,CUST157,PROD001,3,25,No,131.87,190.59
SALE02926,2024-07-19,CUST186,PROD027,4,0,No,46.96,70.98
SALE02927,2024-07-17,CUST070,PROD048,4,5,No,232.09,353.99
SALE02928,2024-10-21,CUST150,PROD024,8,10,Yes,460.37,654.1
SALE02929,2023-06-09,CUST006,PROD044,6,5,No,122.4,185.63
SALE02930,2023-01-14,CUST026,PROD019,3,15,No,489.17,709.46
SALE02931,2023-06-27,CUST167,PROD008,9,30,Yes,385.93,441.38
SALE02932,2024-02-16,CUST140,PROD044,8,25,No,122.4,181.28
SALE02933,2023-02-22,CUST099,PROD047,9,5,No,137.38,163.44
SALE02934,2024-02-12,CUST142,PROD002,5,0,No,171.82,209.33
SALE02935,2023-01-22,CUST022,PROD030,3,30,No,154.3,200.18
SALE02936,2023-01-30,CUST051,PROD030,4,10,No,154.3,194.0
SALE02937,2024-12-03,CUST151,PROD049,5,0,No,25.83,32.57
SALE02938,2023-09-17,CUST176,PROD039,9,15,No,62.31,73.81
SALE02939,2023-07-24,CUST199,PROD045,9,5,No,140.31,174.96
SALE02940,2023-02-28,CUST104,PROD032,3,5,No,351.49,390.09
SALE02941,2024-04-15,CUST178,PROD001,7,20,No,131.87,176.24
SALE02942,2024-04-10,CUST089,PROD038,6,0,No,203.32,301.79
SALE02943,2023-01-12,CUST141,PROD013,4,0,Yes,206.11,315.58
SALE02944,2024-09-22,CUST138,PROD011,5,5,No,343.71,519.08
SALE02945,2023-10-17,CUST183,PROD010,2,10,No,374.66,490.14
SALE02946,2023-12-20,CUST009,PROD048,7,0,No,232.09,340.06
SALE02947,2024-09-30,CUST079,PROD026,4,10,No,350.75,436.31
SALE02948,2023-03-16,CUST052,PROD020,2,10,No,282.44,318.53
SALE02949,2024-12-16,CUST130,PROD017,6,20,No,223.8,321.82
SALE02950,2024-07-14,CUST153,PROD017,2,0,No,223.8,318.78
SALE02951,2024-08-13,CUST013,PROD004,2,20,No,134.3,201.56
SALE02952,2024-03-16,CUST051,PROD005,7,0,No,208.55,293.65
SALE02953,2023-08-29,CUST186,PROD023,1,15,No,463.08,545.71
SALE02954,2023-06-03,CUST034,PROD046,7,5,No,186.57,284.81
SALE02955,2023-04-06,CUST035,PROD010,5,0,No,374.66,529.63
SALE02956,2024-12-26,CUST131,PROD046,1,15,No,186.57,280.56
SALE02957,2023-10-21,CUST120,PROD028,6,0,No,91.45,135.99
SALE02958,2023-07-28,CUST187,PROD033,7,0,No,198.26,247.61
SALE02959,2023-12-09,CUST070,PROD043,1,5,No,200.25,227.74
SALE02960,2023-03-29,CUST176,PROD026,9,15,No,350.75,416.78
SALE02961,2024-01-25,CUST192,PROD050,7,0,No,147.08,168.62
SALE02962,2023-11-21,CUST147,PROD048,1,0,No,232.09,283.55
SALE02963,2023-06-06,CUST067,PROD029,3,0,No,116.24,154.57
SALE02964,2024-10-29,CUST103,PROD027,5,10,No,46.96,72.95
SALE02965,2024-10-12,CUST073,PROD018,4,5,Yes,403.03,619.06
SALE02966,2024-09-24,CUST116,PROD040,2,0,No,174.47,254.6
SALE02967,2024-07-30,CUST133,PROD010,1,0,Yes,374.66,416.64
SALE02968,2024-09-10,CUST067,PROD042,4,5,No,326.96,415.47
SALE02969,2024-10-20,CUST139,PROD005,7,15,No,208.55,300.56
SALE02970,2023-05-17,CUST121,PROD010,4,15,Yes,374.66,436.3
SALE02971,2024-11-04,CUST094,PROD050,9,20,No,147.08,220.7
SALE02972,2024-03-03,CUST196,PROD021,8,0,No,168.12,261.81
SALE02973,2024-03-27,CUST197,PROD024,8,30,No,460.37,587.92
SALE02974,2024-09-03,CUST129,PROD038,5,5,No,203.32,295.41
SALE02975,2023-05-21,CUST091,PROD003,1,30,No,222.88,261.68
SALE02976,2023-03-24,CUST092,PROD040,9,5,No,174.47,252.18
SALE02977,2023-06-26,CUST063,PROD031,2,10,No,497.96,553.1
SALE02978,2023-07-17,CUST029,PROD041,6,5,No,93.14,109.48
SALE02979,2024-09-15,CUST012,PROD037,5,5,No,38.35,55.8
SALE02980,2024-07-21,CUST077,PROD002,8,20,No,171.82,250.16
SALE02981,2024-11-21,CUST041,PROD002,3,15,No,171.82,244.08
SALE02982,2024-02-25,CUST130,PROD039,6,30,Yes,62.31,83.41
SALE02983,2024-02-05,CUST037,PROD049,6,10,No,25.83,37.13
SALE02984,2024-11-28,CUST173,PROD042,3,10,No,326.96,486.16
SALE02985,2024-04-15,CUST176,PROD044,7,0,No,122.4,193.79
SALE02986,2023-08-06,CUST024,PROD034,4,30,No,371.18,573.22
SALE02987,2024-12-29,CUST099,PROD042,5,10,No,326.96,489.55
SALE02988,2024-09-23,CUST150,PROD020,9,15,No,282.44,408.8
SALE02989,2023-06-24,CUST100,PROD033,6,5,No,198.26,275.0
SALE02990,2023-01-23,CUST139,PROD004,4,10,No,134.3,155.83
SALE02991,2024-12-25,CUST058,PROD045,8,25,No,140.31,165.96
SALE02992,2023-08-23,CUST174,PROD044,9,0,No,122.4,184.84
SALE02993,2023-01-13,CUST029,PROD011,5,5,No,343.71,516.13
SALE02994,2023-04-11,CUST163,PROD042,2,0,No,326.96,460.11
SALE02995,2024-06-19,CUST143,PROD047,6,15,No,137.38,181.26
SALE02996,2024-06-06,CUST060,PROD005,8,0,No,208.55,232.12
SALE02997,2024-03-27,CUST095,PROD025,5,0,No,133.97,169.28
SALE02998,2024-03-06,CUST042,PROD049,1,5,No,25.83,33.85
SALE02999,2024-08-28,CUST043,PROD037,8,10,No,38.35,51.5
SALE03000,2024-12-13,CUST074,PROD034,9,5,No,371.18,580.77
SALE03001,2024-06-16,CUST177,PROD009,1,0,No,413.17,476.94
SALE03002,2024-12-23,CUST192,PROD006,8,30,No,290.02,394.26
SALE03003,2024-10-13,CUST160,PROD018,2,30,No,403.03,517.47
SALE03004,2023-10-20,CUST064,PROD014,4,5,No,244.08,389.32
SALE03005,2023-04-11,CUST002,PROD019,2,15,No,489.17,748.89
SALE03006,2024-05-16,CUST152,PROD014,2,10,No,244.08,322.04
SALE03007,2023-10-31,CUST066,PROD040,3,0,Yes,174.47,279.13
SALE03008,2024-06-23,CUST166,PROD017,8,5,No,223.8,303.7
SALE03009,2024-07-06,CUST031,PROD035,4,10,No,458.47,542.63
SALE03010,2023-12-21,CUST115,PROD029,7,5,No,116.24,160.17
SALE03011,2023-10-30,CUST026,PROD042,3,5,No,326.96,396.64
SALE03012,2024-05-10,CUST029,PROD017,3,20,No,223.8,317.38
SALE03013,2024-10-19,CUST195,PROD043,2,10,No,200.25,314.14
SALE03014,2023-08-15,CUST078,PROD008,6,15,No,385.93,576.23
SALE03015,2023-08-24,CUST025,PROD001,6,0,No,131.87,163.07
SALE03016,2024-03-30,CUST048,PROD045,1,10,No,140.31,175.17
SALE03017,2023-01-13,CUST065,PROD036,7,5,No,479.76,544.36
SALE03018,2023-07-29,CUST181,PROD007,4,10,Yes,373.08,463.71
SALE03019,2024-02-01,CUST067,PROD046,3,15,No,186.57,213.87
SALE03020,2023-04-10,CUST090,PROD005,8,15,No,208.55,281.49
SALE03021,2023-01-31,CUST146,PROD024,2,5,No,460.37,669.46
SALE03022,2024-06-11,CUST137,PROD028,9,15,No,91.45,134.94
SALE03023,2024-10-10,CUST038,PROD043,8,25,No,200.25,226.24
SALE03024,2023-11-25,CUST087,PROD017,8,10,No,223.8,284.22
SALE03025,2023-06-15,CUST149,PROD037,3,0,No,38.35,47.71
SALE03026,2024-04-03,CUST065,PROD020,4,15,No,282.44,325.41
SALE03027,2023-04-10,CUST149,PROD003,2,0,No,222.88,285.56
SALE03028,2024-09-12,CUST027,PROD037,2,20,No,38.35,47.92
SALE03029,2023-06-22,CUST106,PROD026,4,10,Yes,350.75,497.1
SALE03030,2023-06-11,CUST123,PROD015,6,5,No,50.62,78.04
SALE03031,2024-12-28,CUST198,PROD048,5,0,No,232.09,308.08
SALE03032,2023-09-20,CUST044,PROD008,1,5,No,385.93,568.6
SALE03033,2023-10-01,CUST100,PROD013,1,25,No,206.11,241.77
SALE03034,2023-01-03,CUST028,PROD048,6,0,No,232.09,359.16
SALE03035,2023-01-28,CUST173,PROD003,3,10,No,222.88,262.17
SALE03036,2023-11-22,CUST017,PROD001,3,25,No,131.87,157.72
SALE03037,2023-05-29,CUST127,PROD009,7,5,No,413.17,476.48
SALE03038,2024-06-23,CUST123,PROD031,1,5,No,497.96,624.86
SALE03039,2024-05-02,CUST168,PROD041,1,10,No,93.14,128.18
SALE03040,2024-03-13,CUST131,PROD026,3,10,Yes,350.75,559.09
SALE03041,2023-03-06,CUST076,PROD017,8,0,No,223.8,334.96
SALE03042,2023-12-22,CUST194,PROD034,1,0,No,371.18,478.9
SALE03043,2024-06-16,CUST046,PROD009,4,10,No,413.17,573.45
SALE03044,2023-09-09,CUST158,PROD013,9,25,No,206.11,290.96
SALE03045,2023-08-23,CUST069,PROD005,4,0,No,208.55,315.19
SALE03046,2023-08-15,CUST137,PROD041,8,0,No,93.14,136.75
SALE03047,2024-06-08,CUST085,PROD013,7,5,No,206.11,285.39
SALE03048,2023-11-09,CUST011,PROD001,3,20,No,131.87,189.18
SALE03049,2023-02-18,CUST069,PROD025,7,5,No,133.97,197.33
SALE03050,2023-04-28,CUST099,PROD047,7,20,No,137.38,160.26
SALE03051,2023-02-23,CUST091,PROD004,3,0,No,134.3,161.19
SALE03052,2024-10-11,CUST194,PROD036,2,25,No,479.76,692.91
SALE03053,2024-07-18,CUST159,PROD010,9,10,Yes,374.66,571.44
SALE03054,2023-02-13,CUST161,PROD028,1,15,No,91.45,119.31
SALE03055,2023-02-22,CUST167,PROD006,7,5,No,290.02,461.12
SALE03056,2024-08-08,CUST094,PROD027,4,15,No,46.96,56.73
SALE03057,2024-07-11,CUST174,PROD012,2,0,No,126.38,165.35
SALE03058,2024-06-08,CUST165,PROD048,2,0,No,232.09,299.22
